id,query1,query2,label
234,宝宝肺炎支原体感染多久能好？,宝宝肺炎支原体感染要住院?,0
235,宝宝肺炎支原体感染多久能好？,宝宝肺炎支原体感染用什么方法治疗？,0
237,支原体肺炎表现有哪些？,支原体肺炎可以自愈吗？,0
239,支原体肺炎可以自愈吗？,肺炎支原体感染症状是什么？,0
242,支原体肺炎抽血检查要空腹吗？,如何看支原体肺炎检查报告？,0
243,顺尔宁有什么副作用？,支原体肺炎有什么症状？,0
244,顺尔宁有什么副作用？,治疗支原体肺炎的方法有哪些?,0
245,支原体肺炎有什么症状？,治疗支原体肺炎的方法有哪些?,0
246,小儿支原体肺炎怎么治？,小儿支原体肺炎怎么办？,1
247,小儿支原体肺炎怎么治？,什么是肺炎支原体感染？,0
248,小儿支原体肺炎怎么办？,什么是肺炎支原体感染？,0
249,请问支原体感染有什么症状？,发高烧肺炎支原体感染怎么治疗？,0
250,请问支原体感染有什么症状？,肺炎支原体发烧几天？,0
251,发高烧肺炎支原体感染怎么治疗？,肺炎支原体发烧几天？,0
253,肺炎支原体发烧几天？,肺炎支原体发高烧严重吗？,0
254,肺炎支原体发烧几天？,肺炎支原体发高烧能吃退烧药吗？,0
255,肺炎支原体发高烧严重吗？,肺炎支原体发高烧能吃退烧药吗？,0
256,肺炎支原体发高烧严重吗？,肺炎支原体有什么症状？,0
257,肺炎支原体发高烧能吃退烧药吗？,肺炎支原体有什么症状？,0
258,肺炎支原体弱阳性是什么意思？,肺炎支原体弱阳性有什么症状？,0
259,肺炎支原体弱阳性是什么意思？,肺炎支原体弱阳性能治愈吗？,0
260,肺炎支原体弱阳性有什么症状？,肺炎支原体弱阳性能治愈吗？,0
261,小儿支原体肺炎必须输液吗？,支原体肺炎早期症状有哪些?,0
262,小儿支原体肺炎必须输液吗？,支原体肺炎怎么检查呢？,0
263,支原体肺炎早期症状有哪些?,支原体肺炎怎么检查呢？,0
265,支原体肺炎吃阿奇霉素有副作用吗？,支原体肺炎是用阿奇霉素吗？,0
266,小孩支原体肺炎对阿奇霉素有依赖吗？,支原体肺炎是用阿奇霉素吗？,0
267,小孩支原体肺炎对阿奇霉素有依赖吗？,儿童支原体肺炎阿奇霉素会有副作用吗？,0
269,支原体肺炎是用阿奇霉素吗？,儿童支原体肺炎吃阿奇霉素过量了怎么办？,0
270,儿童支原体肺炎阿奇霉素会有副作用吗？,儿童支原体肺炎吃阿奇霉素过量了怎么办？,0
271,儿童支原体肺炎阿奇霉素会有副作用吗？,儿童支原体肺炎吃什么药好？,0
272,儿童支原体肺炎吃阿奇霉素过量了怎么办？,儿童支原体肺炎吃什么药好？,0
273,五岁宝宝咳嗽支原体肺炎吃什么药呢？,宝宝发烧肺炎支原体是阳性怎么办？,0
274,五岁宝宝咳嗽支原体肺炎吃什么药呢？,肺炎支原体感染也会发热?,0
276,小儿支原体肺炎有什么症状呢？,小儿支原体肺炎常见吗？,0
277,小儿支原体肺炎有什么症状呢？,小儿支原体肺炎难治吗？,0
278,小儿支原体肺炎常见吗？,小儿支原体肺炎难治吗？,0
279,支原体感染能断根吗？,小儿支原体肺炎有什么症状呢？,0
282,小孩支原体肺炎怎么办？,儿童支原体肺炎会传染吗？,0
283,小孩支原体肺炎怎么办？,孩子支原体肺炎好了后如何增加营养？,0
284,儿童支原体肺炎会传染吗？,孩子支原体肺炎好了后如何增加营养？,0
285,支原体和衣原体是怎么感染的？,支原体感染和衣原体感染有什么区别？,0
286,支原体和衣原体是怎么感染的？,儿童支原体衣原体感染的症状是什么？,0
288,小儿支原体肺炎严重吗？,小儿支原体肺炎有什么症状呢？,0
292,常吃太儿欣罗红霉素干混悬剂有什么样的副作用？,罗红霉素对小孩眼睛有刺激吗？,0
293,六个月宝宝吃太儿欣罗红霉素吐了正常吗？,罗红霉素对小孩眼睛有刺激吗？,0
294,治疗支原体肺炎的方法有哪些?,支原体肺炎有什么症状？,0
295,治疗支原体肺炎的方法有哪些?,支原体肺炎会发生病变吗？,0
296,支原体肺炎有什么症状？,支原体肺炎会发生病变吗？,0
297,小儿支原体肺炎咳嗽怎么办？,小儿支原体肺炎咳嗽的病因是什么？,0
298,小儿支原体肺炎咳嗽怎么办？,小儿支原体肺炎咳嗽怎么治？,1
300,支原体肺炎怎么治?,支原体肺炎有哪些症状?,0
301,支原体肺炎怎么治?,支原体肺炎有潜伏期吗?,0
302,支原体肺炎有哪些症状?,支原体肺炎有潜伏期吗?,0
303,小儿支原体肺炎会引发咳嗽吗？,小儿支原体肺炎有哪些症状？,0
304,小儿支原体肺炎会引发咳嗽吗？,如何治疗小儿支原体肺炎？,0
305,小儿支原体肺炎有哪些症状？,如何治疗小儿支原体肺炎？,0
306,支原体肺炎伴轻微哮喘怎么治?,哮喘被误诊成支原体肺炎的原因是什么？,0
307,支原体肺炎伴轻微哮喘怎么治?,哮喘治疗有什么其他的中医方法吗？,0
308,哮喘被误诊成支原体肺炎的原因是什么？,哮喘治疗有什么其他的中医方法吗？,0
309,肺炎支原体感染的症状是什么？,宝宝支原体肺炎感染有什么方法治疗？,0
310,肺炎支原体感染的症状是什么？,婴儿支原体肺炎的症状有哪些？,0
311,宝宝支原体肺炎感染有什么方法治疗？,婴儿支原体肺炎的症状有哪些？,0
312,支原体小儿肺炎有哪些症状？,怎么治疗支原体小儿肺炎？,0
313,支原体小儿肺炎有哪些症状？,支原体小儿肺炎能吃什么药？,0
314,怎么治疗支原体小儿肺炎？,支原体小儿肺炎能吃什么药？,0
316,阿奇霉素适合什么人群服用？,阿奇霉素能治好小儿支原体肺炎吗？,0
317,婴儿吃阿奇霉素会有什么不良反应吗？,阿奇霉素能治好小儿支原体肺炎吗？,0
318,婴儿支原体肺炎的症状有哪些？,宝宝支原体肺炎怎么治疗？,0
319,婴儿支原体肺炎的症状有哪些？,宝宝得了肺炎，为什么要查衣原体和支原体？,0
320,宝宝支原体肺炎怎么治疗？,宝宝得了肺炎，为什么要查衣原体和支原体？,0
321,小儿支原体肺炎有哪些治疗方法？,小儿支原体肺炎是什么病？,0
322,小儿支原体肺炎有哪些治疗方法？,小儿支原体肺炎饮食需要注意什么？,0
323,小儿支原体肺炎是什么病？,小儿支原体肺炎饮食需要注意什么？,0
324,小儿支原体肺炎能否自愈？,小儿支原体肺炎吃什么药效果好？,0
325,小儿支原体肺炎能否自愈？,小儿肺炎支原体严重吗？,0
326,小儿支原体肺炎吃什么药效果好？,小儿肺炎支原体严重吗？,0
327,小儿支原体肺炎有哪些症状？,小儿支原体肺炎是什么病？,0
328,小儿支原体肺炎有哪些症状？,小儿支原体肺炎能根治吗？,0
329,小儿支原体肺炎是什么病？,小儿支原体肺炎能根治吗？,0
330,小儿支原体肺炎饮食需要注意什么？,小儿支原体肺炎有什么症状？,0
331,小儿支原体肺炎饮食需要注意什么？,小儿支原体肺炎能吃什么药？,0
332,小儿支原体肺炎有什么症状？,小儿支原体肺炎能吃什么药？,0
333,小儿肺炎支原体阳性输液几天能康复？,小儿支原体肺炎治愈标准是什么？,0
334,小儿肺炎支原体阳性输液几天能康复？,支原体肺炎治愈后会复发吗？,0
335,小儿支原体肺炎治愈标准是什么？,支原体肺炎治愈后会复发吗？,0
336,小儿支原体肺炎有哪些症状？,如何诊断小儿支原体肺炎？,0
337,小儿支原体肺炎有哪些症状？,小儿支原体肺炎吃什么食物合适？,0
338,如何诊断小儿支原体肺炎？,小儿支原体肺炎吃什么食物合适？,0
339,怎么治疗小儿支原体肺炎？,小儿支原体肺炎会传染吗？,0
340,怎么治疗小儿支原体肺炎？,小儿支原体肺炎吃什么药有效果？,0
344,怎么治疗小儿支原体肺炎？,小儿支原体肺炎如何食疗？,0
345,小儿支原体肺炎怎么预防？,治疗小儿支原体肺炎有什么方法？,0
346,小儿支原体肺炎怎么预防？,小儿支原体肺炎有哪些病症？,0
347,治疗小儿支原体肺炎有什么方法？,小儿支原体肺炎有哪些病症？,0
349,小儿支原体肺炎是怎么传播的？,怎么治疗小儿支原体肺炎？,0
350,小儿支原体肺炎的症状有哪些？,怎么治疗小儿支原体肺炎？,0
352,小儿支原体肺炎有什么症状？,小儿支原体肺炎怎么治？,0
353,怎么检查诊断小儿支原体肺炎？,小儿支原体肺炎怎么治？,0
354,中医如何治疗小儿支原体肺炎？,中医治疗小儿支原体肺炎有效果吗？,0
356,中医治疗小儿支原体肺炎有效果吗？,治疗小儿支原体肺炎有什么方法？,0
357,小儿支原体肺炎会复发吗？,小儿支原体肺炎有什么症状？,0
358,小儿支原体肺炎会复发吗？,小儿支原体肺炎多长时间能治好？,0
360,小儿支气管肺炎和支原体肺炎会互相转化吗？,小儿支气管肺炎有什么症状？,0
362,小儿支气管肺炎有什么症状？,小儿支气管肺炎和支原体肺炎哪个严重？,0
363,治疗支原体肺炎有什么按摩方法吗？,怎么诊断小儿支原体肺炎？,0
364,治疗支原体肺炎有什么按摩方法吗？,小儿支原体肺炎有什么症状？,0
365,怎么诊断小儿支原体肺炎？,小儿支原体肺炎有什么症状？,0
366,小儿支原体肺炎常见吗？,小儿肺炎支原体肺炎有没有后遗症?,0
367,小儿支原体肺炎常见吗？,小儿肺炎支原体严重吗？,0
368,小儿肺炎支原体肺炎有没有后遗症?,小儿肺炎支原体严重吗？,0
370,小儿支原体肺炎会引发其他疾病吗？,小儿支原体肺炎好治吗？,0
372,小儿支原体肺炎治愈会复发吗？,怎么诊断小儿支原体肺炎？,0
373,小儿支原体肺炎治愈会复发吗？,小儿支原体肺炎有哪些病症？,0
374,怎么诊断小儿支原体肺炎？,小儿支原体肺炎有哪些病症？,0
375,支原体肺炎低烧不退是为什么？,支原体肺炎有什么症状？,0
376,支原体肺炎低烧不退是为什么？,支原体肺炎吃什么药？,0
377,支原体肺炎有什么症状？,支原体肺炎吃什么药？,0
378,支原体肺炎有什么治疗方法？,支原体肺炎有哪些症状？,0
380,支原体肺炎有哪些症状？,支原体肺炎如何食疗？,0
381,得支原体肺炎怎么治疗？,支原体肺炎有什么症状？,0
382,得支原体肺炎怎么治疗？,怎么诊断检查支原体肺炎？,0
384,支原体肺炎治愈后还复发吗？,支原体肺炎好有哪些症状？,0
385,支原体肺炎治愈后还复发吗？,支原体肺炎好后反复咳嗽是怎么了？,0
386,支原体肺炎好有哪些症状？,支原体肺炎好后反复咳嗽是怎么了？,0
387,罗红霉素引起的不良反应怎么处理？,出现不良反应需要停药吗？,0
388,罗红霉素引起的不良反应怎么处理？,换悼罗红霉素，用什么代替？,0
389,出现不良反应需要停药吗？,换悼罗红霉素，用什么代替？,0
390,疗解脲支原体的方法有哪些？,四环素洽疗解脲支原体的注意事项是什么？,0
391,疗解脲支原体的方法有哪些？,脲支原体是什么？,0
393,小儿支原体肺炎常见吗？,小儿支原体肺炎传播途径有什么？,0
394,小儿支原体肺炎常见吗？,小儿支原体肺炎的注意事项是什么？,0
395,小儿支原体肺炎传播途径有什么？,小儿支原体肺炎的注意事项是什么？,0
397,恩久平盐酸氨溴索分散片功效如何？,恩久平盐酸氨溴索分散片适用于什么人群？,0
398,恩久平盐酸氨溴索分散片的副作用是什么？,恩久平盐酸氨溴索分散片适用于什么人群？,0
399,永喜盐酸多西环素肠溶胶囊怎么服用？,永喜盐酸多西环素肠溶胶囊有什么需要注意的？,0
400,永喜盐酸多西环素肠溶胶囊怎么服用？,服用永喜盐酸多西环素肠溶胶囊不能吃什么？,0
401,永喜盐酸多西环素肠溶胶囊有什么需要注意的？,服用永喜盐酸多西环素肠溶胶囊不能吃什么？,1
402,克拉霉素胶囊阿维克有没有副作用？,克拉霉素胶囊阿维克适合什么人群？,0
403,克拉霉素胶囊阿维克有没有副作用？,克拉霉素胶囊阿维克治什么病？,0
404,克拉霉素胶囊阿维克适合什么人群？,克拉霉素胶囊阿维克治什么病？,0
405,克拉霉素分散片有什么注意事项吗？,扁桃体发炎的原因是什么？,0
406,克拉霉素分散片有什么注意事项吗？,扁桃体炎能吃什么药？,0
407,扁桃体发炎的原因是什么？,扁桃体炎能吃什么药？,0
408,红霉素软膏有什么适应症？,红霉素软膏治什么病？,0
409,红霉素软膏有什么适应症？,红霉素软膏的副作用有哪些？,0
410,红霉素软膏治什么病？,红霉素软膏的副作用有哪些？,0
411,小儿支原体肺炎如何预防？,儿童支原体肺炎复发率高不？,0
