id,query1,query2,label
119,抑扶健脾益肾颗粒的价格是多少？,抑扶健脾益肾颗粒的副作用是什么？,0
120,西黄胶囊可以治疗肺结节吗,西黄胶囊可不可以治疗肺结节吗,1
122,西黄胶囊可以治疗肺结节吗,肺结节是呼吸系统疾病吗,0
124,西黄胶囊可以治疗肺结节吗,治疗肺结节需要手术吗,0
125,益肺清化颗粒一盒有多少袋能喝多久,益肺清化颗粒一盒有几袋能喝几天,1
127,益肺清化颗粒一盒有多少袋能喝多久,益肺清化颗粒有什么作用,0
129,益肺清化颗粒一盒有多少袋能喝多久,有肺结节可以吃益肺清化颗粒吗,0
130,肺癌做过化疗后来复发病人咳得厉害怎么办,肺癌化疗后复发，咳得厉害有什么办法,1
132,肺癌做过化疗后来复发病人咳得厉害怎么办,肺癌做过化疗后还用输液吗,0
133,肺癌做过化疗后来复发病人咳得厉害怎么办,肺癌做过化疗后是不是需要加强营养,0
134,肺癌做过化疗后来复发病人咳得厉害怎么办,肺癌做过化疗后需要注意什么,0
135,"肾阴虚吃这三种,川黄口服液百令胶囊归和什么",肾阴虚吃川黄口服液百令胶囊归还有什么,1
136,"肾阴虚吃这三种,川黄口服液百令胶囊归和什么",肾阴虚吃川黄口服液百令胶囊归还有哪种药,1
137,"肾阴虚吃这三种,川黄口服液百令胶囊归和什么",肾阴虚的症状有哪些,0
138,"肾阴虚吃这三种,川黄口服液百令胶囊归和什么",肾阴虚吃什么食物能补,0
139,"肾阴虚吃这三种,川黄口服液百令胶囊归和什么",肾阴虚该怎样治疗,0
140,荷叶丸这个药有什么样的作用,荷叶丸这个药有什么作用,1
141,荷叶丸这个药有什么样的作用,荷叶丸的作用是什么,1
142,荷叶丸这个药有什么样的作用,荷叶丸属于中成药吗,0
143,荷叶丸这个药有什么样的作用,荷叶丸有清热和化瘀的功效吗,0
144,荷叶丸这个药有什么样的作用,荷叶丸是中药吗,0
145,秦巴止血胶囊可以治疗什么病,秦巴止血胶囊用于治疗什么病,1
146,秦巴止血胶囊可以治疗什么病,什么病可以吃秦巴止血胶囊,1
147,秦巴止血胶囊可以治疗什么病,秦巴止血胶囊可以治疗咳嗽吐血吗,0
148,秦巴止血胶囊可以治疗什么病,鼻子出血可以吃秦巴止血胶囊吗,0
149,秦巴止血胶囊可以治疗什么病,秦巴止血胶囊成分有哪些,0
150,秦巴止血胶囊的功能大吗,秦巴止血胶囊的功能有哪些,1
151,秦巴止血胶囊的功能大吗,秦巴止血胶囊的有哪些功能,1
153,秦巴止血胶囊的功能大吗,月经量大过多能吃秦巴止血胶囊吗,0
154,秦巴止血胶囊的功能大吗,秦巴止血胶囊治疗子宫肌瘤出血吗,0
155,肺癌能吃阿斯美复方甲氧那明胶囊吗,肺癌能不能吃阿斯美复方甲氧那明胶囊,1
156,肺癌能吃阿斯美复方甲氧那明胶囊吗,肺癌可以吃阿斯美复方甲氧那明胶囊吗,1
157,肺癌能吃阿斯美复方甲氧那明胶囊吗,阿斯美复方甲氧那明胶囊能长期服用吗,0
159,肺癌能吃阿斯美复方甲氧那明胶囊吗,肺癌患者吃那种药能缓解咳嗽症状吗,0
160,阿斯美复方甲氧那明胶囊治疗咳嗽效果如何,阿斯美复方甲氧那明胶囊治疗咳嗽有效吗,1
161,阿斯美复方甲氧那明胶囊治疗咳嗽效果如何,阿斯美复方甲氧那明胶囊治疗咳嗽效果怎么样,1
164,阿斯美复方甲氧那明胶囊治疗咳嗽效果如何,阿斯美复方甲氧那明胶囊还治那种病,0
165,肝癌患者可以同时服用西黄胶囊和中药吗,肝癌患者能同时服用西黄胶囊和中药吗,1
166,肝癌患者可以同时服用西黄胶囊和中药吗,肝癌患者可以一块服用西黄胶囊和中药吗,1
167,肝癌患者可以同时服用西黄胶囊和中药吗,肝癌患者可以把保健品代替药吗,0
168,肝癌患者可以同时服用西黄胶囊和中药吗,西黄胶囊是中成药吗,0
169,肝癌患者可以同时服用西黄胶囊和中药吗,肝癌患者可以长期服用西黄胶囊吗,0
170,百令胶囊和补肺活血胶囊哪个好,百令胶囊和补肺活血胶囊哪个效果好,1
172,百令胶囊和补肺活血胶囊哪个好,百令胶囊和补肺活血胶囊都能治肺结核吗,0
173,百令胶囊和补肺活血胶囊哪个好,百令胶囊和补肺活血胶囊能一起服用吗,0
175,哪个牌子的达肺草疗效比较好呢,达肺草哪个牌子疗效比较好呢,1
176,哪个牌子的达肺草疗效比较好呢,什么牌子的达肺草效果比较好呢,1
177,哪个牌子的达肺草疗效比较好呢,达肺草能治疗肺纤维化吗,0
178,哪个牌子的达肺草疗效比较好呢,达肺草对于治疗急慢性呼吸道疾病效果怎么样,0
179,哪个牌子的达肺草疗效比较好呢,达肺草属于中草药吗,0
180,同仁堂百补增力丸可以用来治疗哪些疾病,同仁堂百补增力丸可以治疗哪些疾病,1
182,同仁堂百补增力丸可以用来治疗哪些疾病,脾胃不好的人可以吃同仁堂百补增力丸吗,0
184,同仁堂百补增力丸可以用来治疗哪些疾病,同仁堂百补增力丸是什么药,0
185,你好百令胶囊吃多久见效,百令胶囊吃多长时间见效,1
186,你好百令胶囊吃多久见效,百令胶囊服用几天可见成效,1
187,你好百令胶囊吃多久见效,气管炎可以吃百令胶囊吗,0
188,你好百令胶囊吃多久见效,百令胶囊能长期吃吗,0
189,你好百令胶囊吃多久见效,百令胶囊的十大功效是什么,0
190,咨询一下百令胶囊是处方药吗,咨询一下百令胶囊是非处方药吗,1
191,咨询一下百令胶囊是处方药吗,咨询一下百令胶囊是不是处方药,1
192,咨询一下百令胶囊是处方药吗,百令胶囊适用多大年龄的人,0
193,咨询一下百令胶囊是处方药吗,各大药店能买到百令胶囊吗,0
194,咨询一下百令胶囊是处方药吗,感冒咳嗽能吃百令胶囊吗,0
196,为什么小孩吃了富露施咳嗽更厉害了呢,小孩吃了富露施咳嗽更厉害了是什么原因,1
197,为什么小孩吃了富露施咳嗽更厉害了呢,小孩感冒咳嗽能吃富露施吗,0
198,为什么小孩吃了富露施咳嗽更厉害了呢,多大的小孩可以吃富露施,0
199,为什么小孩吃了富露施咳嗽更厉害了呢,患有哮喘的孩子可以吃富露施吗,0
201,孕妇可以吃百补增力丸吗,孕妇可以服用百补增力丸吗,1
202,孕妇可以吃百补增力丸吗,百补增力丸适合儿童吃吧,0
203,孕妇可以吃百补增力丸吗,百补增力丸主要用于开胃健脾吗,0
206,血热月经淋漓半月可以吃断血流片吗,血热月经淋漓半月还能吃断血流片吗,1
207,血热月经淋漓半月可以吃断血流片吗,断血流片适应症有哪些,0
208,血热月经淋漓半月可以吃断血流片吗,断血流片是中药还是西药,0
209,血热月经淋漓半月可以吃断血流片吗,吃断血流片忌口吗,0
210,两岁半宝宝复方鲜竹沥液怎么用20ML,两岁半宝宝复方鲜竹沥液一次喝多少,1
211,两岁半宝宝复方鲜竹沥液怎么用20ML,两岁半宝宝复方鲜竹沥液一次喝20ML吗,1
212,两岁半宝宝复方鲜竹沥液怎么用20ML,两岁半宝宝感冒咳嗽能复方鲜竹沥液吗,0
213,两岁半宝宝复方鲜竹沥液怎么用20ML,复方鲜竹沥液成人一次喝多少毫升,0
215,鸦胆子油软胶囊对癌症晚期有用吗,鸦胆子油软胶囊对癌症晚期有效吗,1
216,鸦胆子油软胶囊对癌症晚期有用吗,癌症晚期吃鸦胆子油软胶囊还有用吗,1
217,鸦胆子油软胶囊对癌症晚期有用吗,感冒患者能用鸦胆子油软胶囊吗,0
218,鸦胆子油软胶囊对癌症晚期有用吗,鸦胆子油软胶囊是治疗什么病的,0
219,鸦胆子油软胶囊对癌症晚期有用吗,鸦胆子油软胶囊副作用大吗,0
221,肺内膜结核好了还吃补肺丸行吗,肺内膜结核痊愈后还继续吃补肺丸吗,1
223,肺内膜结核好了还吃补肺丸行吗,补肺丸主要治那种病,0
224,肺内膜结核好了还吃补肺丸行吗,肺内膜结核是怎么回事,0
225,百令胶囊的服用时间是怎么样的呢,百令胶囊的用法用量,1
227,百令胶囊的服用时间是怎么样的呢,百令胶囊可以长期服用吗,0
228,百令胶囊的服用时间是怎么样的呢,长期服用百令胶囊有什么危害,0
230,服用鹤蟾片有什么不良反应,服用鹤蟾片有哪些不良反应,1
231,服用鹤蟾片有什么不良反应,服用鹤蟾片有哪些副作用,1
232,服用鹤蟾片有什么不良反应,鹤蟾片的功效有哪些,0
233,服用鹤蟾片有什么不良反应,鹤蟾片用于哪些病症,0
235,大补阴丸饭前服用还是饭后服用呢,大补阴丸的服用时间是饭前还是餐后,1
236,大补阴丸饭前服用还是饭后服用呢,大补阴丸应该在餐前还是饭后吃,1
237,大补阴丸饭前服用还是饭后服用呢,肺结核可以吃大补阴丸吗,0
238,大补阴丸饭前服用还是饭后服用呢,成人儿童都能服用大补阴丸吗,0
240,同仁堂二母宁嗽丸的疗效好不好,同仁堂二母宁嗽丸的疗效怎么样,1
241,同仁堂二母宁嗽丸的疗效好不好,同仁堂二母宁嗽丸的疗效好吗,1
242,同仁堂二母宁嗽丸的疗效好不好,怀孕的妈妈咳嗽可以吃同仁堂二母宁嗽丸吗,0
243,同仁堂二母宁嗽丸的疗效好不好,肺炎可以吃同仁堂二母宁嗽丸吗,0
244,同仁堂二母宁嗽丸的疗效好不好,服用同仁堂二母宁嗽丸有什么注意事项吗,0
245,大补阴丸多少钱可以买到一盒呢,大补阴丸多少钱一盒,1
246,大补阴丸多少钱可以买到一盒呢,大补阴丸一盒几块钱,1
247,大补阴丸多少钱可以买到一盒呢,大补阴丸各大药店有售吗,0
248,大补阴丸多少钱可以买到一盒呢,糖尿病患者吃大补阴丸的同时还可以吃别的药吗,0
249,大补阴丸多少钱可以买到一盒呢,吃大补阴丸需要忌吃那种食物吗,0
252,在徐州云龙区哪里有卖雷氏大补阴丸的呢,雷氏大补阴丸有什么功效与作用,0
253,在徐州云龙区哪里有卖雷氏大补阴丸的呢,雷氏大补阴丸和大补阴丸的功效作用一样吗,0
254,在徐州云龙区哪里有卖雷氏大补阴丸的呢,服用雷氏大补阴丸忌辛辣食物吗,0
255,富露施乙酰半胱氨酸颗粒对身体的危害大吗,富露施乙酰半胱氨酸颗粒对身体有危害吗,1
256,富露施乙酰半胱氨酸颗粒对身体的危害大吗,富露施乙酰半胱氨酸颗粒对身体有影响吗,1
257,富露施乙酰半胱氨酸颗粒对身体的危害大吗,富露施乙酰半胱氨酸颗粒是治疗慢性支气管炎的吗,0
258,富露施乙酰半胱氨酸颗粒对身体的危害大吗,富露施乙酰半胱氨酸颗粒能和牛奶一起喝吗,0
259,富露施乙酰半胱氨酸颗粒对身体的危害大吗,服用富露施乙酰半胱氨酸颗粒需要忌口吗,0
260,银诺克利肺片买哪个厂家生产的好呢,银诺克利肺片选哪个生产厂家的好呢,1
261,银诺克利肺片买哪个厂家生产的好呢,银诺克利肺片效果好的厂家是哪个,1
262,银诺克利肺片买哪个厂家生产的好呢,银诺克利肺片能治肺结核吗,0
263,银诺克利肺片买哪个厂家生产的好呢,银诺克利肺片是不是中成药,0
264,银诺克利肺片买哪个厂家生产的好呢,吃银诺克利肺片副作用大吗,0
266,立先裸花紫珠胶囊有什么样的功效效果好吗,立先裸花紫珠胶囊的疗效好吗,1
267,立先裸花紫珠胶囊有什么样的功效效果好吗,什么体质的人群不宜立先裸花紫珠胶囊,0
268,立先裸花紫珠胶囊有什么样的功效效果好吗,立先裸花紫珠胶囊可用于呼吸道和消化道出血吗,0
269,立先裸花紫珠胶囊有什么样的功效效果好吗,急性传染性肝炎可以用立先裸花紫珠胶囊吗,0
270,葵花胃康灵胶囊哪个牌子比较好,胃康灵胶囊哪个牌子比较好,1
271,葵花胃康灵胶囊哪个牌子比较好,哪个牌子的胃康灵胶囊好,1
273,葵花胃康灵胶囊哪个牌子比较好,胃溃疡可以用胃康灵胶囊效果怎么样,0
274,葵花胃康灵胶囊哪个牌子比较好,慢性浅表性胃炎可以服用葵花胃康灵胶囊吗,0
276,您好益肺清化颗粒是甜的吗,您好益肺清化颗粒是不是甜的,1
277,您好益肺清化颗粒是甜的吗,有肺结节可以吃益肺清化颗粒吗,0
278,您好益肺清化颗粒是甜的吗,益肺清化颗粒有什么作用,0
279,您好益肺清化颗粒是甜的吗,益肺清化颗粒能缓解肺癌的症状吗,0
280,服用富露施可能会出现哪些不良反应,服用富露施会导致哪些不良反应呢,1
281,服用富露施可能会出现哪些不良反应,服用富露施会有哪些副作用,1
284,服用富露施可能会出现哪些不良反应,富露施是一种祛痰药吗,0
285,消化不良能不能服用百补增力丸,消化不良能吃百补增力丸吗,1
286,消化不良能不能服用百补增力丸,百补增力丸能治消化不良吗,1
287,消化不良能不能服用百补增力丸,百补增力丸可治疗腰腿疼痛消化不良吗,0
288,消化不良能不能服用百补增力丸,百补增力丸是中成药处方药吗,0
289,消化不良能不能服用百补增力丸,可以长期服用百补增力丸吗,0
290,你好请问达肺草有哪些作用,你好请问达肺草有哪些功效,1
291,你好请问达肺草有哪些作用,你好请问达肺草有哪些疗效,1
292,你好请问达肺草有哪些作用,服用达肺草需要注意什么吗,0
293,你好请问达肺草有哪些作用,达肺草能和那种药同时服用,0
294,你好请问达肺草有哪些作用,达肺草治感冒咳嗽吗,0
295,服用达肺草需要注意什么吗,服用达肺草需要注意哪些事项,1
296,服用达肺草需要注意什么吗,服用达肺草注意事项有哪些,1
297,服用达肺草需要注意什么吗,达肺草是纯中药吗,0
298,服用达肺草需要注意什么吗,服用达肺草有什么不良反应,0
299,服用达肺草需要注意什么吗,患有肺癌，肺结核的病人都能服用达肺草吗,0
300,服用达肺草有什么注意事项呢,服用达肺草的注意事项有哪些,1
301,服用达肺草有什么注意事项呢,服用达肺草应该注意哪些事项,1
304,服用达肺草有什么注意事项呢,气管炎的患者需要服用达肺草吗,0
305,请问服用达肺草的不良反应有什么呢,请问服用达肺草的不良反应有哪些呢,1
307,请问服用达肺草的不良反应有什么呢,哮喘病人可以服用达肺草吗,0
308,请问服用达肺草的不良反应有什么呢,服用达肺草能吃辛辣油腻的食物吗,0
309,请问服用达肺草的不良反应有什么呢,肺癌病人可以长期服用达肺草吗,0
310,请问痰喘服用达肺草的效果怎么样呢,服用达肺草治疗痰喘的效果如何,1
312,请问痰喘服用达肺草的效果怎么样呢,咳血能服用达肺草吗,0
313,请问痰喘服用达肺草的效果怎么样呢,服用达肺草的同时能吃别的药吗,0
314,请问痰喘服用达肺草的效果怎么样呢,达肺草能治疗肺纤维化吗,0
315,近期在吃达肺草痰中带血用这个效果好吗,最近吃达肺草这个药，治疗痰中有血效果怎么样,1
317,近期在吃达肺草痰中带血用这个效果好吗,达肺草治疗慢性支气管炎效果如何,0
318,近期在吃达肺草痰中带血用这个效果好吗,达肺草痰治疗哮喘效果怎么样,0
319,近期在吃达肺草痰中带血用这个效果好吗,服用达肺草在饮食上有什么要求吗,0
320,小儿肺炎支原体肺炎有后遗症吗,小儿肺炎支原体肺炎会留下后遗症吗？,1
322,小儿肺炎支原体肺炎有后遗症吗,儿童支原体肺炎复发率高不？,0
324,小儿肺炎支原体肺炎有后遗症吗,小儿支原体肺炎好治不？,0
325,治支原体肺炎红霉素好不好,治支原体肺炎用红霉素好吗？,1
328,治支原体肺炎红霉素好不好,支原体肺炎用头孢吗？,0
329,治支原体肺炎红霉素好不好,支原体肺炎治疗要多长时间用红霉素？,0
330,肺炎支原体是阳性是怎么引起的,肺炎支原体阳性是什么引起的？,1
331,肺炎支原体是阳性是怎么引起的,肺炎支原体阳性是什么原因导致的？,1
333,肺炎支原体是阳性是怎么引起的,肺炎支原体阳性传染么？,0
334,肺炎支原体是阳性是怎么引起的,肺炎支原体衣原体阳性是什么意思？,0
335,支原体肺炎症状有哪些？,支原体肺炎的症状有什么？,1
336,支原体肺炎症状有哪些？,支原体肺炎表现有哪些？,1
337,支原体肺炎症状有哪些？,支原体肺炎有哪些治疗措施？,0
338,支原体肺炎症状有哪些？,支原体肺炎有哪些好的疗法？,0
339,支原体肺炎症状有哪些？,支原体肺炎检查有哪些？,0
340,支原体肺炎怎样治疗和食疗,支原体感染引发的肺炎如何治疗以及食疗呀？,1
341,支原体肺炎怎样治疗和食疗,怎样治疗和如何食疗支原体肺炎？,1
343,支原体肺炎怎样治疗和食疗,什么是肺炎支原体感染？,0
344,支原体肺炎怎样治疗和食疗,肺炎支原体感染需要住院吗？,0
345,小孩支原体肺炎会传染吗,小孩支原体肺炎是否传染？,1
346,小孩支原体肺炎会传染吗,小孩支原体肺炎会不会传染？,1
347,小孩支原体肺炎会传染吗,小孩支原体肺炎的症状有哪些啊？,0
348,小孩支原体肺炎会传染吗,小孩支原体肺炎严重吗？,0
349,小孩支原体肺炎会传染吗,小孩支原体肺炎多久能好？,0
351,得支原体肺炎怎么办啊？,得支原体肺炎怎么治疗？,1
352,得支原体肺炎怎么办啊？,支原体肺炎是什么？,0
353,得支原体肺炎怎么办啊？,支原体肺炎怎么诊断？,0
354,得支原体肺炎怎么办啊？,得支原体肺炎传染吗？,0
355,小儿肺炎支原体抗体弱阳性？,小儿肺炎支原体抗体弱阳性是什么意思？,1
356,小儿肺炎支原体抗体弱阳性？,小儿肺炎支原体抗体弱阳性的含义是什么？,1
357,小儿肺炎支原体抗体弱阳性？,肺炎支原体弱阳性怎么治疗？,0
359,小儿肺炎支原体抗体弱阳性？,儿童肺炎支原体抗体阳性吃什么药？,0
360,小儿支原体肺炎治愈后的咳嗽,支原体肺炎痊愈后还会咳嗽吗？,1
361,小儿支原体肺炎治愈后的咳嗽,支原体肺炎痊愈后会不会还咳嗽？,1
362,小儿支原体肺炎治愈后的咳嗽,支原体肺炎康复期咳嗽怎么办？,0
363,小儿支原体肺炎治愈后的咳嗽,支原体感染肺炎好治疗吗？,0
365,小儿推拿能治疗支原体肺炎吗,小儿推拿能否治疗支原体肺炎？,1
367,小儿推拿能治疗支原体肺炎吗,孩子支原体咳嗽有什么按摩方法？,0
369,小儿推拿能治疗支原体肺炎吗,孩子支原体咳嗽吃什么好？,0
370,小孩得了支原体肺炎用什么药治最好？,小孩得了支原体肺炎什么药效果好？,1
371,小孩得了支原体肺炎用什么药治最好？,小孩得了支原体肺炎用什么药最管用？,1
372,小孩得了支原体肺炎用什么药治最好？,小儿支原体肺炎一般如何医治？,0
373,小孩得了支原体肺炎用什么药治最好？,小孩支原体肺炎严重吗？,0
374,小孩得了支原体肺炎用什么药治最好？,小孩支原体肺炎饮食上吃什么好？,0
375,你家小孩子得了支原体肺炎怎么办？,孩子得了支原体肺炎怎么办才好？,1
377,你家小孩子得了支原体肺炎怎么办？,小孩子得了支原体肺炎会传染吗？,0
378,你家小孩子得了支原体肺炎怎么办？,得了支原体肺炎有什么症状？,0
379,你家小孩子得了支原体肺炎怎么办？,支原体肺炎能治好吗？,0
380,如何正规治疗小儿支原体肺炎,怎么正规治疗小儿支原体肺炎？,1
383,如何正规治疗小儿支原体肺炎,小儿支原体肺炎症状有哪些？,0
384,如何正规治疗小儿支原体肺炎,小儿支原体肺炎如何预防？,0
385,支原体肺炎的症状及治疗方法是什么,支原体肺炎有什么症状治疗支原体肺炎的方法有哪些?,1
386,支原体肺炎的症状及治疗方法是什么,支原体肺炎有哪些症状有什么治疗方法？,1
387,支原体肺炎的症状及治疗方法是什么,肺炎衣原体与肺炎支原体有什么区别？,0
388,支原体肺炎的症状及治疗方法是什么,肺炎支原体培养及药敏的检验单怎么看？,0
389,支原体肺炎的症状及治疗方法是什么,小儿支原体与小儿支原体肺炎相同吗？,0
390,宝宝支原体肺炎感染的症状有哪些？,宝宝肺炎支原体感染的症状是什么？,1
391,宝宝支原体肺炎感染的症状有哪些？,宝宝支原体肺炎感染有什么症状？,1
392,宝宝支原体肺炎感染的症状有哪些？,宝宝肺炎支原体感染多久能好？,0
393,宝宝支原体肺炎感染的症状有哪些？,宝宝肺炎支原体感染要住院?,0
394,宝宝支原体肺炎感染的症状有哪些？,宝宝肺炎支原体感染用什么方法治疗？,0
395,肺炎支原体肺炎怎么治疗,怎么治疗肺炎支原体肺炎？,1
396,肺炎支原体肺炎怎么治疗,肺炎支原体肺炎如何治疗？,1
397,肺炎支原体肺炎怎么治疗,支原体肺炎表现有哪些？,0
